mixture_ID,mixture_path,source_1_path,source_2_path,noise_path,length
4441-76250-0019_8324-286681-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76250-0019_8324-286681-0022.wav,18860.0
8324-286682-0029_7302-86815-0064,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8324-286682-0029_7302-86815-0064.wav,45220.0
7302-86815-0075_8063-274117-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/7302-86815-0075_8063-274117-0005.wav,14060.0
7302-86815-0047_3214-167602-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/7302-86815-0047_3214-167602-0005.wav,21740.0
4014-186175-0028_6415-116629-0026,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4014-186175-0028_6415-116629-0026.wav,20540.0
8324-286682-0007_8063-274117-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8324-286682-0007_8063-274117-0014.wav,50960.0
7302-86815-0016_4014-186179-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/7302-86815-0016_4014-186179-0020.wav,39880.0
6415-111615-0021_8324-286682-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/6415-111615-0021_8324-286682-0019.wav,50020.0
374-180299-0043_1502-122619-0069,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/374-180299-0043_1502-122619-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/374-180299-0043_1502-122619-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/374-180299-0043_1502-122619-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/374-180299-0043_1502-122619-0069.wav,15260.0
1502-122615-0038_8063-274115-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122615-0038_8063-274115-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122615-0038_8063-274115-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122615-0038_8063-274115-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122615-0038_8063-274115-0036.wav,25040.0
8324-286681-0002_7302-86815-0058,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8324-286681-0002_7302-86815-0058.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8324-286681-0002_7302-86815-0058.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8324-286681-0002_7302-86815-0058.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8324-286681-0002_7302-86815-0058.wav,48200.0
3214-167607-0015_4441-76262-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/3214-167607-0015_4441-76262-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/3214-167607-0015_4441-76262-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/3214-167607-0015_4441-76262-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/3214-167607-0015_4441-76262-0022.wav,43640.0
5688-15787-0041_4014-186183-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/5688-15787-0041_4014-186183-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/5688-15787-0041_4014-186183-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/5688-15787-0041_4014-186183-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/5688-15787-0041_4014-186183-0019.wav,38100.0
374-180298-0035_4441-76262-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/374-180298-0035_4441-76262-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/374-180298-0035_4441-76262-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/374-180298-0035_4441-76262-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/374-180298-0035_4441-76262-0009.wav,34420.0
5688-15787-0028_1502-122615-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/5688-15787-0028_1502-122615-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/5688-15787-0028_1502-122615-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/5688-15787-0028_1502-122615-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/5688-15787-0028_1502-122615-0014.wav,14560.0
4441-76263-0013_3214-167602-0021,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76263-0013_3214-167602-0021.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76263-0013_3214-167602-0021.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76263-0013_3214-167602-0021.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76263-0013_3214-167602-0021.wav,27440.0
8063-274117-0011_4014-186179-0033,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8063-274117-0011_4014-186179-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8063-274117-0011_4014-186179-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8063-274117-0011_4014-186179-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8063-274117-0011_4014-186179-0033.wav,23260.0
7302-86815-0003_374-180299-0026,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/7302-86815-0003_374-180299-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/7302-86815-0003_374-180299-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/7302-86815-0003_374-180299-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/7302-86815-0003_374-180299-0026.wav,56660.0
6415-111615-0016_4014-186176-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/6415-111615-0016_4014-186176-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/6415-111615-0016_4014-186176-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/6415-111615-0016_4014-186176-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/6415-111615-0016_4014-186176-0019.wav,16680.0
8063-274112-0024_5688-41232-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8063-274112-0024_5688-41232-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8063-274112-0024_5688-41232-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8063-274112-0024_5688-41232-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8063-274112-0024_5688-41232-0019.wav,19880.0
4441-76263-0023_374-180298-0037,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76263-0023_374-180298-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76263-0023_374-180298-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76263-0023_374-180298-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76263-0023_374-180298-0037.wav,49580.0
8063-274116-0024_5688-41232-0070,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8063-274116-0024_5688-41232-0070.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8063-274116-0024_5688-41232-0070.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8063-274116-0024_5688-41232-0070.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8063-274116-0024_5688-41232-0070.wav,38260.0
7302-86815-0017_1502-122615-0007,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/7302-86815-0017_1502-122615-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/7302-86815-0017_1502-122615-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/7302-86815-0017_1502-122615-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/7302-86815-0017_1502-122615-0007.wav,24700.0
3214-167607-0030_6415-111615-0006,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/3214-167607-0030_6415-111615-0006.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/3214-167607-0030_6415-111615-0006.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/3214-167607-0030_6415-111615-0006.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/3214-167607-0030_6415-111615-0006.wav,46980.0
4014-186176-0009_7302-86814-0030,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4014-186176-0009_7302-86814-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4014-186176-0009_7302-86814-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4014-186176-0009_7302-86814-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4014-186176-0009_7302-86814-0030.wav,38640.0
1502-122619-0094_4014-186179-0043,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122619-0094_4014-186179-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122619-0094_4014-186179-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122619-0094_4014-186179-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122619-0094_4014-186179-0043.wav,23800.0
1502-122619-0046_4441-76250-0002,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122619-0046_4441-76250-0002.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122619-0046_4441-76250-0002.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122619-0046_4441-76250-0002.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122619-0046_4441-76250-0002.wav,55840.0
4014-186179-0040_1502-122615-0001,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4014-186179-0040_1502-122615-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4014-186179-0040_1502-122615-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4014-186179-0040_1502-122615-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4014-186179-0040_1502-122615-0001.wav,13120.0
8324-286681-0023_374-180298-0053,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8324-286681-0023_374-180298-0053.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8324-286681-0023_374-180298-0053.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8324-286681-0023_374-180298-0053.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8324-286681-0023_374-180298-0053.wav,45640.0
6415-111615-0012_8324-286681-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/6415-111615-0012_8324-286681-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/6415-111615-0012_8324-286681-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/6415-111615-0012_8324-286681-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/6415-111615-0012_8324-286681-0010.wav,50560.0
4441-76262-0012_6415-116629-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76262-0012_6415-116629-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76262-0012_6415-116629-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76262-0012_6415-116629-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76262-0012_6415-116629-0010.wav,30000.0
374-180298-0016_8063-274117-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/374-180298-0016_8063-274117-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/374-180298-0016_8063-274117-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/374-180298-0016_8063-274117-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/374-180298-0016_8063-274117-0010.wav,30880.0
1502-122619-0047_8063-274112-0028,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122619-0047_8063-274112-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122619-0047_8063-274112-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122619-0047_8063-274112-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122619-0047_8063-274112-0028.wav,17180.0
4441-76262-0025_1502-122619-0056,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76262-0025_1502-122619-0056.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76262-0025_1502-122619-0056.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76262-0025_1502-122619-0056.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76262-0025_1502-122619-0056.wav,53940.0
5688-41232-0018_8324-286681-0007,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/5688-41232-0018_8324-286681-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/5688-41232-0018_8324-286681-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/5688-41232-0018_8324-286681-0007.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/5688-41232-0018_8324-286681-0007.wav,34840.0
8324-286682-0010_3214-167607-0018,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/8324-286682-0010_3214-167607-0018.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/8324-286682-0010_3214-167607-0018.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/8324-286682-0010_3214-167607-0018.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/8324-286682-0010_3214-167607-0018.wav,55560.0
1502-122619-0030_3214-167602-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122619-0030_3214-167602-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122619-0030_3214-167602-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122619-0030_3214-167602-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122619-0030_3214-167602-0020.wav,42740.0
5688-15787-0025_6415-111615-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/5688-15787-0025_6415-111615-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/5688-15787-0025_6415-111615-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/5688-15787-0025_6415-111615-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/5688-15787-0025_6415-111615-0013.wav,48920.0
4441-76250-0037_5688-41232-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/4441-76250-0037_5688-41232-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/4441-76250-0037_5688-41232-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/4441-76250-0037_5688-41232-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/4441-76250-0037_5688-41232-0022.wav,53700.0
374-180298-0056_3214-167602-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/374-180298-0056_3214-167602-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/374-180298-0056_3214-167602-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/374-180298-0056_3214-167602-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/374-180298-0056_3214-167602-0014.wav,53280.0
5688-41232-0067_6415-100596-0001,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/5688-41232-0067_6415-100596-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/5688-41232-0067_6415-100596-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/5688-41232-0067_6415-100596-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/5688-41232-0067_6415-100596-0001.wav,55240.0
1502-122619-0035_3214-167606-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/1502-122619-0035_3214-167606-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/1502-122619-0035_3214-167606-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/1502-122619-0035_3214-167606-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/1502-122619-0035_3214-167606-0010.wav,17680.0
6415-100596-0015_7302-86815-0062,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/mix_both/6415-100596-0015_7302-86815-0062.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s1/6415-100596-0015_7302-86815-0062.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/s2/6415-100596-0015_7302-86815-0062.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav4k/min/train-100-rand10-train/noise/6415-100596-0015_7302-86815-0062.wav,15180.0
